truth_table,mean_certificate_size,anf_terms_degree_1,khrapchenko_product,decision_tree_leaf_count,target_NAND,lower_NAND,upper_NAND,position_NAND,target_NOR,lower_NOR,upper_NOR,position_NOR,target_AND_OR_NOT,lower_AND_OR_NOT,upper_AND_OR_NOT,position_AND_OR_NOT,exact_aon_cover_upper
30698,2.375,2,3.5636363636363635,7,8.0,3.5636363636363635,19.5,0.34112949229891615,12.0,3.5636363636363635,19.5,0.5921277809469481,7.0,3.5636363636363635,11.666666666666666,0.5474943904263277,12
30699,2.4375,2,4.083333333333334,8,12.0,4.083333333333334,21.75,0.5047169811320755,13.0,4.083333333333334,21.75,0.5613207547169812,10.0,4.083333333333334,13.11111111111111,0.7661538461538462,16
30700,2.375,2,3.5636363636363635,7,8.0,3.5636363636363635,19.5,0.34112949229891615,12.0,3.5636363636363635,19.5,0.5921277809469481,7.0,3.5636363636363635,11.666666666666666,0.5474943904263277,12
30701,2.4375,2,4.083333333333334,8,12.0,4.083333333333334,21.75,0.5047169811320755,13.0,4.083333333333334,21.75,0.5613207547169812,10.0,4.083333333333334,13.11111111111111,0.7661538461538462,16
30702,2.25,3,3.0,6,8.0,3.0,17.25,0.42105263157894735,11.0,3.0,17.25,0.631578947368421,6.0,3.0,9.0,0.6666666666666666,9
30703,2.25,1,2.5641025641025643,7,10.0,2.5641025641025643,19.5,0.498107494322483,12.0,2.5641025641025643,19.5,0.6161998485995459,8.0,2.5641025641025643,11.0,0.7629179331306991,11
30704,2.125,2,2.4,5,5.0,2.4,15.0,0.28571428571428575,9.0,2.4,15.0,0.6031746031746031,5.0,2.4,8.0,0.6428571428571429,8
30705,2.3125,2,2.6181818181818177,7,9.0,2.6181818181818177,19.5,0.4372644049542273,12.0,2.6181818181818177,19.5,0.6149703823371029,8.0,2.6181818181818177,11.666666666666666,0.7052913596784998,12
30706,2.3125,3,2.6181818181818177,7,8.0,2.6181818181818177,19.5,0.3780290791599354,11.0,2.6181818181818177,19.5,0.555735056542811,7.0,2.6181818181818177,9.0,0.8433048433048433,9
30707,1.75,1,2.083333333333333,5,6.0,2.083333333333333,15.0,0.38064516129032255,10.0,2.083333333333333,15.0,0.6903225806451613,6.0,2.083333333333333,8.0,0.8309859154929577,8
30708,2.3125,3,2.6181818181818177,7,8.0,2.6181818181818177,19.5,0.3780290791599354,11.0,2.6181818181818177,19.5,0.555735056542811,7.0,2.6181818181818177,9.0,0.8433048433048433,9
30709,1.75,1,2.083333333333333,5,6.0,2.083333333333333,15.0,0.38064516129032255,10.0,2.083333333333333,15.0,0.6903225806451613,6.0,2.083333333333333,8.0,0.8309859154929577,8
30710,2.3125,4,3.0,8,11.0,3.0,21.75,0.48,12.0,3.0,21.75,0.5333333333333333,8.0,3.0,12.0,0.6666666666666666,12
30711,1.4375,0,1.641025641025641,5,5.0,1.641025641025641,15.0,0.32629558541266795,11.0,1.641025641025641,15.0,0.7754318618042226,5.0,1.641025641025641,6.0,1.0,6
30712,2.375,2,3.5636363636363635,7,8.0,3.5636363636363635,19.5,0.34112949229891615,12.0,3.5636363636363635,19.5,0.5921277809469481,7.0,3.5636363636363635,11.666666666666666,0.5474943904263277,12
30713,2.4375,2,4.083333333333334,8,12.0,4.083333333333334,21.75,0.5047169811320755,14.0,4.083333333333334,21.75,0.6179245283018868,10.0,4.083333333333334,13.11111111111111,0.7661538461538462,16
30714,2.25,3,3.0,6,8.0,3.0,17.25,0.42105263157894735,11.0,3.0,17.25,0.631578947368421,6.0,3.0,9.0,0.6666666666666666,9
30715,1.75,1,2.5641025641025643,6,9.0,2.5641025641025643,17.25,0.5063291139240507,12.0,2.5641025641025643,17.25,0.7106067219554779,7.0,2.5641025641025643,10.222222222222221,0.7098214285714286,11
30716,2.25,3,3.0,6,8.0,3.0,17.25,0.42105263157894735,11.0,3.0,17.25,0.631578947368421,6.0,3.0,9.0,0.6666666666666666,9
30717,1.75,1,2.5641025641025643,6,9.0,2.5641025641025643,17.25,0.5063291139240507,12.0,2.5641025641025643,17.25,0.7106067219554779,7.0,2.5641025641025643,10.222222222222221,0.7098214285714286,11
30718,2.25,4,2.5641025641025643,7,11.0,2.5641025641025643,19.5,0.5571536714610145,11.0,2.5641025641025643,19.5,0.5571536714610145,7.0,2.5641025641025643,10.0,0.7310344827586207,10
30719,1.25,0,1.2857142857142856,4,3.0,1.2857142857142856,12.75,0.2367601246105919,10.0,1.2857142857142856,12.75,0.8473520249221184,3.0,1.2857142857142856,4.0,1.0,4
30720,1.875,0,3.0,7,10.0,3.0,19.5,0.48484848484848486,11.0,3.0,19.5,0.5454545454545454,7.0,3.0,11.0,0.625,11
30721,2.6875,4,4.654545454545455,10,16.0,4.654545454545455,26.25,0.5716691222900442,13.0,4.654545454545455,26.25,0.432750999789518,12.0,4.654545454545455,16.0,0.735576923076923,20
30722,2.5625,1,4.654545454545455,9,14.0,4.654545454545455,24.0,0.5347744360902256,13.0,4.654545454545455,24.0,0.4830827067669172,12.0,4.654545454545455,14.555555555555555,0.8428892062844315,18
30723,2.6875,3,5.4,9,13.0,5.4,24.0,0.4623655913978494,13.0,5.4,24.0,0.4623655913978494,11.0,5.4,14.555555555555555,0.720873786407767,19
30724,2.5625,1,4.654545454545455,9,14.0,4.654545454545455,24.0,0.5347744360902256,13.0,4.654545454545455,24.0,0.4830827067669172,12.0,4.654545454545455,14.555555555555555,0.8428892062844315,18
30725,2.6875,3,5.4,9,13.0,5.4,24.0,0.4623655913978494,13.0,5.4,24.0,0.4623655913978494,11.0,5.4,14.555555555555555,0.720873786407767,19
30726,2.9375,2,6.666666666666667,11,18.0,6.666666666666667,28.5,0.564885496183206,16.0,6.666666666666667,28.5,0.47328244274809156,14.0,6.666666666666667,17.444444444444443,0.7731958762886599,25
30727,2.8125,2,6.34920634920635,10,14.0,6.34920634920635,26.25,0.4346959122632103,15.0,6.34920634920635,26.25,0.4849451645064805,12.0,6.34920634920635,16.0,0.6891447368421052,21
30728,2.375,0,3.5636363636363635,7,9.0,3.5636363636363635,19.5,0.4038790644609241,11.0,3.5636363636363635,19.5,0.5293782087849401,7.0,3.5636363636363635,11.666666666666666,0.5474943904263277,12
30729,2.8125,4,5.4,9,16.0,5.4,24.0,0.6236559139784945,13.0,5.4,24.0,0.4623655913978494,12.0,5.4,14.555555555555555,0.8300970873786407,20
30730,2.5,1,4.266666666666667,8,11.0,4.266666666666667,21.75,0.44232602478551,12.0,4.266666666666667,21.75,0.49952335557673977,10.0,4.266666666666667,13.11111111111111,0.7613065326633165,15
30731,2.75,3,5.142857142857143,8,12.0,5.142857142857143,21.75,0.47311827956989244,13.0,5.142857142857143,21.75,0.5333333333333333,11.0,5.142857142857143,13.11111111111111,0.8605577689243028,17
30732,2.5,1,4.266666666666667,8,11.0,4.266666666666667,21.75,0.44232602478551,12.0,4.266666666666667,21.75,0.49952335557673977,10.0,4.266666666666667,13.11111111111111,0.7613065326633165,15
30733,2.75,3,5.142857142857143,8,12.0,5.142857142857143,21.75,0.47311827956989244,13.0,5.142857142857143,21.75,0.5333333333333333,11.0,5.142857142857143,13.11111111111111,0.8605577689243028,17
30734,2.75,2,5.142857142857143,10,13.0,5.142857142857143,26.25,0.4196277495769882,14.0,5.142857142857143,26.25,0.467005076142132,12.0,5.142857142857143,16.0,0.7236842105263157,20
30735,2.5,2,5.0625,8,9.0,5.0625,21.75,0.2958801498127341,13.0,5.0625,21.75,0.5355805243445693,10.0,5.0625,13.11111111111111,0.7377049180327869,16
30736,2.4375,1,3.5636363636363635,9,12.0,3.5636363636363635,24.0,0.4617437722419929,12.0,3.5636363636363635,24.0,0.4617437722419929,10.0,3.5636363636363635,14.555555555555555,0.676530049623231,16
30737,2.6875,3,4.266666666666667,9,14.0,4.266666666666667,24.0,0.543918918918919,13.0,4.266666666666667,24.0,0.49324324324324326,11.0,4.266666666666667,14.555555555555555,0.7516198704103673,19
30738,2.6875,2,5.4,11,16.0,5.4,28.5,0.5021645021645021,14.0,5.4,28.5,0.41558441558441556,13.0,5.4,17.444444444444443,0.7140221402214023,20
30739,2.8125,2,5.142857142857143,10,13.0,5.142857142857143,26.25,0.4196277495769882,15.0,5.142857142857143,26.25,0.5143824027072759,12.0,5.142857142857143,16.0,0.7236842105263157,21
30740,2.6875,2,5.4,11,16.0,5.4,28.5,0.5021645021645021,14.0,5.4,28.5,0.41558441558441556,13.0,5.4,17.444444444444443,0.7140221402214023,20
30741,2.8125,2,5.142857142857143,10,13.0,5.142857142857143,26.25,0.4196277495769882,15.0,5.142857142857143,26.25,0.5143824027072759,12.0,5.142857142857143,16.0,0.7236842105263157,21
30742,3.1875,3,7.682539682539683,13,20.0,7.682539682539683,33.0,0.5260188087774295,18.0,7.682539682539683,33.0,0.4470219435736677,17.0,7.682539682539683,20.333333333333332,0.8155583437892095,32
30743,3.0625,1,6.25,12,16.0,6.25,30.75,0.4387755102040816,17.0,6.25,30.75,0.47959183673469385,14.0,6.25,18.88888888888889,0.6923076923076923,26
30744,2.625,1,4.266666666666667,9,11.0,4.266666666666667,24.0,0.3918918918918919,12.0,4.266666666666667,24.0,0.4425675675675676,10.0,4.266666666666667,14.555555555555555,0.654427645788337,17
30745,3.0,3,5.142857142857143,9,13.0,5.142857142857143,24.0,0.4696969696969697,14.0,5.142857142857143,24.0,0.5227272727272727,11.0,5.142857142857143,14.555555555555555,0.7284991568296797,18
30746,2.75,2,5.142857142857143,10,13.0,5.142857142857143,26.25,0.4196277495769882,13.0,5.142857142857143,26.25,0.4196277495769882,12.0,5.142857142857143,16.0,0.7236842105263157,21
30747,3.0,2,5.0625,10,12.0,5.0625,26.25,0.3746312684365782,14.0,5.0625,26.25,0.4690265486725664,12.0,5.0625,16.0,0.7257142857142858,22
30748,2.75,2,5.142857142857143,10,13.0,5.142857142857143,26.25,0.4196277495769882,13.0,5.142857142857143,26.25,0.4196277495769882,12.0,5.142857142857143,16.0,0.7236842105263157,21
30749,3.0,2,5.0625,10,12.0,5.0625,26.25,0.3746312684365782,14.0,5.0625,26.25,0.4690265486725664,12.0,5.0625,16.0,0.7257142857142858,22
30750,3.0,3,6.25,12,16.0,6.25,30.75,0.4387755102040816,15.0,6.25,30.75,0.3979591836734694,14.0,6.25,18.88888888888889,0.6923076923076923,27
30751,2.75,1,5.142857142857143,10,12.0,5.142857142857143,26.25,0.3722504230118443,14.0,5.142857142857143,26.25,0.467005076142132,12.0,5.142857142857143,16.0,0.7236842105263157,21
30752,2.4375,0,3.5636363636363635,8,12.0,3.5636363636363635,21.75,0.5188702824293927,12.0,3.5636363636363635,21.75,0.5188702824293927,9.0,3.5636363636363635,13.0,0.6820809248554913,13
30753,2.875,4,5.4,10,18.0,5.4,26.25,0.6522781774580335,15.0,5.4,26.25,0.5083932853717026,14.0,5.4,16.0,0.9056603773584906,21
30754,2.5625,1,4.266666666666667,9,12.0,4.266666666666667,24.0,0.4425675675675676,14.0,4.266666666666667,24.0,0.543918918918919,11.0,4.266666666666667,14.555555555555555,0.7516198704103673,17
30755,2.8125,3,5.142857142857143,9,14.0,5.142857142857143,24.0,0.5227272727272727,14.0,5.142857142857143,24.0,0.5227272727272727,13.0,5.142857142857143,14.555555555555555,0.9409780775716696,19
30756,2.875,1,5.4,9,15.0,5.4,24.0,0.5698924731182795,14.0,5.4,24.0,0.5161290322580645,13.0,5.4,14.555555555555555,0.9393203883495146,20
30757,3.0625,3,6.34920634920635,9,15.0,6.34920634920635,24.0,0.5467625899280575,14.0,6.34920634920635,24.0,0.4901079136690647,13.0,6.34920634920635,14.555555555555555,0.9323017408123792,19
30758,3.125,2,6.34920634920635,11,16.0,6.34920634920635,28.5,0.48083124328197774,16.0,6.34920634920635,28.5,0.48083124328197774,14.0,6.34920634920635,17.444444444444443,0.7796852646638055,25
30759,3.0625,2,6.25,10,15.0,6.25,26.25,0.4875,15.0,6.25,26.25,0.4875,13.0,6.25,16.0,0.7948717948717948,23
30760,2.5,0,4.266666666666667,7,10.0,4.266666666666667,19.5,0.4420131291028446,11.0,4.266666666666667,19.5,0.5076586433260394,8.0,4.266666666666667,11.666666666666666,0.6396396396396397,12
30761,3.0625,4,6.34920634920635,9,17.0,6.34920634920635,24.0,0.6600719424460431,14.0,6.34920634920635,24.0,0.4901079136690647,13.0,6.34920634920635,14.555555555555555,0.9323017408123792,20
30762,2.625,1,4.063492063492063,8,11.0,4.063492063492063,21.75,0.44873233116446043,12.0,4.063492063492063,21.75,0.5052726048911824,9.0,4.063492063492063,13.11111111111111,0.656140350877193,14
30763,3.0,3,5.0625,8,13.0,5.0625,21.75,0.5355805243445693,13.0,5.0625,21.75,0.5355805243445693,12.0,5.0625,13.11111111111111,0.9861949956859362,18
30764,2.75,1,5.142857142857143,8,12.0,5.142857142857143,21.75,0.47311827956989244,12.0,5.142857142857143,21.75,0.47311827956989244,11.0,5.142857142857143,13.11111111111111,0.8605577689243028,16
30765,3.0,3,6.25,8,13.0,6.25,21.75,0.5,13.0,6.25,21.75,0.5,12.0,6.25,13.11111111111111,0.9838056680161944,18
30766,3.0,2,5.0625,10,13.0,5.0625,26.25,0.4218289085545723,14.0,5.0625,26.25,0.4690265486725664,12.0,5.0625,16.0,0.7257142857142858,21
30767,2.75,2,5.142857142857143,8,10.0,5.142857142857143,21.75,0.35268817204301073,13.0,5.142857142857143,21.75,0.5333333333333333,11.0,5.142857142857143,13.11111111111111,0.8605577689243028,16
30768,2.25,1,3.2666666666666666,7,10.0,3.2666666666666666,19.5,0.4763860369609856,11.0,3.2666666666666666,19.5,0.5379876796714579,8.0,3.2666666666666666,11.666666666666666,0.6825396825396827,12
30769,2.5625,3,4.063492063492063,9,13.0,4.063492063492063,24.0,0.4984076433121019,13.0,4.063492063492063,24.0,0.4984076433121019,11.0,4.063492063492063,14.555555555555555,0.7564296520423601,17
30770,2.375,2,4.063492063492063,9,12.0,4.063492063492063,24.0,0.4482484076433121,12.0,4.063492063492063,24.0,0.4482484076433121,10.0,4.063492063492063,14.555555555555555,0.6611195158850227,15
30771,2.4375,2,4.0,8,11.0,4.0,21.75,0.4507042253521127,13.0,4.0,21.75,0.5633802816901409,10.0,4.0,13.11111111111111,0.7682926829268293,16
30772,2.625,2,5.142857142857143,9,14.0,5.142857142857143,24.0,0.5227272727272727,13.0,5.142857142857143,24.0,0.4696969696969697,12.0,5.142857142857143,14.555555555555555,0.8347386172006747,19
30773,2.8125,2,5.0625,9,13.0,5.0625,24.0,0.47194719471947194,14.0,5.0625,24.0,0.5247524752475248,12.0,5.0625,14.555555555555555,0.8361375274323336,18
30774,2.875,3,6.25,11,16.0,6.25,28.5,0.48314606741573035,15.0,6.25,28.5,0.43820224719101125,14.0,6.25,17.444444444444443,0.7816377171215882,24
30775,2.6875,1,5.142857142857143,10,13.0,5.142857142857143,26.25,0.4196277495769882,14.0,5.142857142857143,26.25,0.467005076142132,12.0,5.142857142857143,16.0,0.7236842105263157,21
30776,2.375,1,4.063492063492063,7,8.0,4.063492063492063,19.5,0.3197943444730077,10.0,4.063492063492063,19.5,0.44935732647814913,8.0,4.063492063492063,11.0,0.7116704805491991,11
30777,2.75,3,5.0625,8,13.0,5.0625,21.75,0.5355805243445693,13.0,5.0625,21.75,0.5355805243445693,12.0,5.0625,13.11111111111111,0.9861949956859362,17
30778,2.5,2,4.0,8,10.0,4.0,21.75,0.39436619718309857,12.0,4.0,21.75,0.5070422535211268,10.0,4.0,13.11111111111111,0.7682926829268293,16
30779,2.625,2,4.063492063492063,8,10.0,4.063492063492063,21.75,0.3921920574377384,13.0,4.063492063492063,21.75,0.5618128786179044,10.0,4.063492063492063,13.11111111111111,0.7666666666666667,15
30780,2.5,2,5.0625,8,11.0,5.0625,21.75,0.4157303370786517,12.0,5.0625,21.75,0.4756554307116105,10.0,5.0625,13.11111111111111,0.7377049180327869,16
30781,2.75,2,5.142857142857143,8,12.0,5.142857142857143,21.75,0.47311827956989244,14.0,5.142857142857143,21.75,0.5935483870967742,11.0,5.142857142857143,13.11111111111111,0.8605577689243028,17
30782,2.75,3,5.142857142857143,10,13.0,5.142857142857143,26.25,0.4196277495769882,15.0,5.142857142857143,26.25,0.5143824027072759,12.0,5.142857142857143,16.0,0.7236842105263157,21
30783,2.5,1,4.266666666666667,8,9.0,4.266666666666667,21.75,0.3279313632030505,14.0,4.266666666666667,21.75,0.6139180171591992,10.0,4.266666666666667,13.11111111111111,0.7613065326633165,15
30784,2.4375,0,3.5636363636363635,8,12.0,3.5636363636363635,21.75,0.5188702824293927,12.0,3.5636363636363635,21.75,0.5188702824293927,9.0,3.5636363636363635,13.0,0.6820809248554913,13
30785,2.875,4,5.4,10,18.0,5.4,26.25,0.6522781774580335,15.0,5.4,26.25,0.5083932853717026,14.0,5.4,16.0,0.9056603773584906,21
30786,2.875,1,5.4,9,15.0,5.4,24.0,0.5698924731182795,14.0,5.4,24.0,0.5161290322580645,13.0,5.4,14.555555555555555,0.9393203883495146,20
30787,3.0625,3,6.34920634920635,9,15.0,6.34920634920635,24.0,0.5467625899280575,14.0,6.34920634920635,24.0,0.4901079136690647,13.0,6.34920634920635,14.555555555555555,0.9323017408123792,19
30788,2.5625,1,4.266666666666667,9,12.0,4.266666666666667,24.0,0.4425675675675676,14.0,4.266666666666667,24.0,0.543918918918919,11.0,4.266666666666667,14.555555555555555,0.7516198704103673,17
30789,2.8125,3,5.142857142857143,9,14.0,5.142857142857143,24.0,0.5227272727272727,14.0,5.142857142857143,24.0,0.5227272727272727,13.0,5.142857142857143,14.555555555555555,0.9409780775716696,19
30790,3.125,2,6.34920634920635,11,16.0,6.34920634920635,28.5,0.48083124328197774,16.0,6.34920634920635,28.5,0.48083124328197774,14.0,6.34920634920635,17.444444444444443,0.7796852646638055,25
30791,3.0625,2,6.25,10,15.0,6.25,26.25,0.4875,15.0,6.25,26.25,0.4875,13.0,6.25,16.0,0.7948717948717948,23
30792,2.5,0,4.266666666666667,7,10.0,4.266666666666667,19.5,0.4420131291028446,11.0,4.266666666666667,19.5,0.5076586433260394,8.0,4.266666666666667,11.666666666666666,0.6396396396396397,12
30793,3.0625,4,6.34920634920635,9,17.0,6.34920634920635,24.0,0.6600719424460431,14.0,6.34920634920635,24.0,0.4901079136690647,13.0,6.34920634920635,14.555555555555555,0.9323017408123792,20
30794,2.75,1,5.142857142857143,8,12.0,5.142857142857143,21.75,0.47311827956989244,12.0,5.142857142857143,21.75,0.47311827956989244,11.0,5.142857142857143,13.11111111111111,0.8605577689243028,16
30795,3.0,3,6.25,8,13.0,6.25,21.75,0.5,13.0,6.25,21.75,0.5,12.0,6.25,13.11111111111111,0.9838056680161944,18
30796,2.625,1,4.063492063492063,8,11.0,4.063492063492063,21.75,0.44873233116446043,12.0,4.063492063492063,21.75,0.5052726048911824,9.0,4.063492063492063,13.11111111111111,0.656140350877193,14
30797,3.0,3,5.0625,8,13.0,5.0625,21.75,0.5355805243445693,13.0,5.0625,21.75,0.5355805243445693,12.0,5.0625,13.11111111111111,0.9861949956859362,18
30798,3.0,2,5.0625,10,13.0,5.0625,26.25,0.4218289085545723,14.0,5.0625,26.25,0.4690265486725664,12.0,5.0625,16.0,0.7257142857142858,21
30799,2.75,2,5.142857142857143,8,10.0,5.142857142857143,21.75,0.35268817204301073,13.0,5.142857142857143,21.75,0.5333333333333333,11.0,5.142857142857143,13.11111111111111,0.8605577689243028,16
30800,2.25,1,3.2666666666666666,7,10.0,3.2666666666666666,19.5,0.4763860369609856,11.0,3.2666666666666666,19.5,0.5379876796714579,8.0,3.2666666666666666,11.666666666666666,0.6825396825396827,12
30801,2.5625,3,4.063492063492063,9,13.0,4.063492063492063,24.0,0.4984076433121019,13.0,4.063492063492063,24.0,0.4984076433121019,11.0,4.063492063492063,14.555555555555555,0.7564296520423601,17
30802,2.625,2,5.142857142857143,9,14.0,5.142857142857143,24.0,0.5227272727272727,13.0,5.142857142857143,24.0,0.4696969696969697,12.0,5.142857142857143,14.555555555555555,0.8347386172006747,19
30803,2.8125,2,5.0625,9,13.0,5.0625,24.0,0.47194719471947194,14.0,5.0625,24.0,0.5247524752475248,12.0,5.0625,14.555555555555555,0.8361375274323336,18
30804,2.375,2,4.063492063492063,9,12.0,4.063492063492063,24.0,0.4482484076433121,12.0,4.063492063492063,24.0,0.4482484076433121,10.0,4.063492063492063,14.555555555555555,0.6611195158850227,15
30805,2.4375,2,4.0,8,11.0,4.0,21.75,0.4507042253521127,13.0,4.0,21.75,0.5633802816901409,10.0,4.0,13.11111111111111,0.7682926829268293,16
30806,2.875,3,6.25,11,16.0,6.25,28.5,0.48314606741573035,15.0,6.25,28.5,0.43820224719101125,14.0,6.25,17.444444444444443,0.7816377171215882,24
30807,2.6875,1,5.142857142857143,10,13.0,5.142857142857143,26.25,0.4196277495769882,14.0,5.142857142857143,26.25,0.467005076142132,12.0,5.142857142857143,16.0,0.7236842105263157,21
30808,2.375,1,4.063492063492063,7,8.0,4.063492063492063,19.5,0.3197943444730077,10.0,4.063492063492063,19.5,0.44935732647814913,8.0,4.063492063492063,11.0,0.7116704805491991,11
30809,2.75,3,5.0625,8,13.0,5.0625,21.75,0.5355805243445693,13.0,5.0625,21.75,0.5355805243445693,12.0,5.0625,13.11111111111111,0.9861949956859362,17
30810,2.5,2,5.0625,8,11.0,5.0625,21.75,0.4157303370786517,12.0,5.0625,21.75,0.4756554307116105,10.0,5.0625,13.11111111111111,0.7377049180327869,16
30811,2.75,2,5.142857142857143,8,12.0,5.142857142857143,21.75,0.47311827956989244,14.0,5.142857142857143,21.75,0.5935483870967742,11.0,5.142857142857143,13.11111111111111,0.8605577689243028,17
30812,2.5,2,4.0,8,10.0,4.0,21.75,0.39436619718309857,12.0,4.0,21.75,0.5070422535211268,10.0,4.0,13.11111111111111,0.7682926829268293,16
30813,2.625,2,4.063492063492063,8,10.0,4.063492063492063,21.75,0.3921920574377384,13.0,4.063492063492063,21.75,0.5618128786179044,10.0,4.063492063492063,13.11111111111111,0.7666666666666667,15
30814,2.75,3,5.142857142857143,10,13.0,5.142857142857143,26.25,0.4196277495769882,15.0,5.142857142857143,26.25,0.5143824027072759,12.0,5.142857142857143,16.0,0.7236842105263157,21
